Latitude,Longitude,FloodPlain,Mortgage_Date,Mortgage_Maturity,HomeValue,OwnerIncomeToday
37.454527,-122.127716,No,2016,30,546157.976642348,98854.8760244493
37.454694,-122.127992,No,2008,30,377565.570382205,53601.7254752604
37.454779,-122.128134,No,2017,26,576220.269663838,120477.294712793
37.454859,-122.128274,No,2017,30,576220.269663838,128254.195618472
37.454938,-122.128411,No,2007,30,583192.804641606,114143.737255355
37.455027,-122.128559,No,2008,40,377565.570382205,90643.4250335573
37.45514,-122.128679,Yes,2015,30,490010.863888494,78831.752068417
37.455279,-122.128751,No,2006,30,680449.21875,188070.115625
37.455426,-122.128759,Yes,2006,30,680449.21875,143138.289583333
37.45565,-122.128372,No,2010,30,334867.840035275,71628.305435301
37.455699,-122.128216,No,2015,30,1340819.44807756,207072.540028774
37.455442,-122.128289,No,2013,30,347498.840987821,39756.1937610803
37.455309,-122.128224,Yes,2016,30,546157.976642348,85100.1625785914
37.455181,-122.128163,Yes,2015,30,490010.863888494,78831.752068417
37.455043,-122.128081,No,2012,30,214668.123696216,42332.5308539944
37.454844,-122.127619,No,2019,30,617389.803525817,151802.639004603
37.455036,-122.127463,Yes,2017,30,576220.269663838,67071.4866595953
37.455255,-122.127476,Yes,2002,30,289531.745586683,44078.1883268482
37.455397,-122.127546,No,2017,30,546157.976642348,123124.047840271
37.455534,-122.127572,Yes,2018,30,583903.103570306,98057.4353363307
37.455672,-122.127602,No,2016,30,546157.976642348,65774.9200231659
37.455773,-122.12776,No,1997,30,227537.973118719,43638.8321495327
37.455957,-122.127575,No,2014,30,408910.08617937,56986.6154281562
37.456061,-122.12746,No,2004,30,378707.039846006,142727.602064584
37.456222,-122.127373,No,2015,30,490010.863888494,69765.7690376639
37.453787,-122.127274,No,2004,30,378707.039846006,67391.0566437268
37.45387,-122.12744,No,2004,30,378707.039846006,65851.8781895182
37.453953,-122.127581,No,2013,30,347498.840987821,47677.4225715475
37.454037,-122.127727,No,2017,31,576220.269663838,124387.301607376
37.454119,-122.127864,No,2012,30,162090.140264026,28036.004950495
37.454199,-122.128002,No,2013,30,347498.840987821,31862.8811754959
37.454282,-122.128144,No,2007,30,583192.804641606,116590.206566928
37.454363,-122.128283,No,2016,25,546157.976642348,78981.4997270913
37.454444,-122.128421,No,2013,30,347498.840987821,45048.6447284262
37.454524,-122.128559,No,2005,30,662367.997641436,97719.8569892473
37.454606,-122.128699,No,2010,30,334867.840035275,44640.1626646366
37.454687,-122.128846,No,2012,30,162090.140264026,28970.5384488448
37.454775,-122.128997,No,2016,30,546157.976642348,57726.2167353452
37.454874,-122.129145,No,2006,31,680449.21875,191525.789583333
37.455,-122.129253,No,2007,30,583192.804641606,169585.279779301
37.455161,-122.129284,No,2015,30,490010.863888494,113720.352843888
37.455312,-122.129296,No,2012,30,214668.123696216,32180.4867768595
37.455506,-122.129248,No,2016,30,546157.976642348,78981.4997270913
37.455502,-122.129469,No,2012,30,326668.75075613,48208.1918081483
37.455496,-122.129689,No,2007,40,583192.804641606,143256.983437991
37.455299,-122.129632,No,2012,30,326668.75075613,55498.3722571147
37.455089,-122.129601,No,2011,30,325353.412591001,64358.973855134
37.453852,-122.128102,No,2012,30,162090.140264026,63700.307260726
37.454429,-122.129242,No,2004,30,378707.039846006,67391.0566437268
37.454441,-122.129632,No,2017,30,576220.269663838,106877.943619451
37.464993,-122.127549,Yes,2007,30,583192.804641606,132164.231559452
37.464911,-122.128926,Yes,2018,31,1173523.13953812,201704.617672944
37.464607,-122.12908,Yes,2007,30,583192.804641606,172239.542157401
37.46481,-122.135486,No,2016,30,546157.976642348,38069.0456111696
37.464958,-122.135481,No,2016,30,546157.976642348,49911.2182561342
37.465395,-122.135455,No,2016,30,546157.976642348,92858.7106209402
37.465397,-122.135294,No,2019,30,1351368.23947711,206451.970609058
37.465764,-122.135431,No,2012,30,326668.75075613,25451.3099209909
37.464864,-122.135223,No,2017,30,576220.269663838,145193.136994125
37.468506,-122.129366,No,2015,30,490010.863888494,78831.752068417
37.468328,-122.129362,Yes,2005,30,662367.997641436,170032.634408602
37.468159,-122.129358,No,2016,20,546157.976642348,115514.528951238
37.467976,-122.129367,Yes,2003,30,415845.558307558,84367.393097826
37.467802,-122.129479,No,2016,30,546157.976642348,74479.5773873262
37.467613,-122.129431,No,2012,30,326668.75075613,55927.9700689042
37.467429,-122.129473,Yes,2016,30,546157.976642348,91116.6501393709
37.467414,-122.129692,No,2007,30,583192.804641606,129491.080758933
37.468157,-122.129705,No,2016,30,546157.976642348,121006.027449199
37.468324,-122.12971,Yes,2013,30,347498.840987821,64774.9471361667
37.468503,-122.129718,No,2018,31,583903.103570306,141511.243653104
37.468205,-122.129999,No,2018,30,583903.103570306,86204.0423006925
37.468068,-122.130009,Yes,2003,30,415845.558307558,38409.9975
37.46793,-122.130006,No,2018,30,1308410.85672641,209045.746793199
37.4682,-122.128827,Yes,2013,30,347498.840987821,73205.6470507432
37.46799,-122.128819,No,2013,30,347498.840987821,51055.2857823546
37.467628,-122.128967,No,2018,14,583903.103570306,98057.4353363307
37.467623,-122.12912,Yes,2006,40,1006713.69835069,211996.390277777
37.467632,-122.129259,Yes,2005,31,662367.997641436,182332.424731182
37.467962,-122.129201,No,2012,30,326668.75075613,47020.8967568839
37.468257,-122.129159,Yes,2015,30,490010.863888494,100181.970618141
37.468498,-122.129167,No,2017,30,576220.269663838,90590.6700595626
37.460649,-122.130612,No,2005,40,662367.997641436,159175.797491039
37.460643,-122.130769,No,2012,30,326668.75075613,63730.3632934658
37.460638,-122.130926,Yes,2017,30,576220.269663838,67635.2705205613
37.460633,-122.131082,Yes,2012,15,326668.75075613,39381.3730323963
37.460627,-122.131239,No,2019,30,617389.803525817,65780.3663111121
37.460622,-122.131396,No,2019,30,617389.803525817,125489.644562832
37.460617,-122.131552,No,2014,11,408910.08617937,56986.6154281562
37.460612,-122.131709,No,2010,30,334867.840035275,94196.2979234692
37.460606,-122.131865,No,2013,15,347498.840987821,74039.644269114
37.460601,-122.132022,No,2015,15,490010.863888494,88822.6254234928
37.460596,-122.132179,No,2017,26,576220.269663838,90590.6700595626
37.460591,-122.132335,No,2013,30,347498.840987821,76462.5399537253
37.460585,-122.132492,No,2007,40,583192.804641606,129491.080758933
37.460578,-122.132654,No,2012,31,326668.75075613,62035.5763216808
37.460395,-122.132645,No,2003,15,876234.510869565,218099.924076086
37.460399,-122.132482,No,2013,30,347498.840987821,91225.5702125285
37.460404,-122.132325,No,2013,30,347498.840987821,40443.6307988169
37.460409,-122.132169,No,2015,15,490010.863888494,78831.752068417
37.460415,-122.132012,No,2013,30,347498.840987821,48348.5751447692
37.46042,-122.131856,No,2010,26,334867.840035275,52357.0963880838
37.460425,-122.131699,No,2012,30,326668.75075613,78368.5546660627
37.46043,-122.131542,No,2012,15,326668.75075613,119646.531224683
37.460436,-122.131386,No,2004,30,378707.039846006,67391.0566437268
37.460441,-122.131229,Yes,2017,30,576220.269663838,84292.319965731
37.460446,-122.131072,No,2015,25,490010.863888494,57036.8087521148
37.460451,-122.130916,No,2012,15,326668.75075613,72374.2489350767
37.460457,-122.130759,No,2018,25,583903.103570306,98057.4353363307
37.460462,-122.130605,Yes,2017,31,576220.269663838,110720.517542428
37.46015,-122.13074,No,2017,30,576220.269663838,196289.642134464
37.460147,-122.1309,No,2012,30,326668.75075613,91850.1365453801
37.460142,-122.131056,No,2010,15,334867.840035275,110256.467237773
37.460136,-122.131213,No,2003,30,415845.558307558,139235.872771739
37.460131,-122.13137,No,2019,25,617389.803525817,55944.5253210356
37.460126,-122.131526,No,2004,15,378707.039846006,67391.0566437268
37.46012,-122.131683,No,2005,40,662367.997641436,112282.066442652
37.460115,-122.131839,No,2017,20,576220.269663838,90590.6700595626
37.46011,-122.131996,No,2018,30,583903.103570306,66808.2676707539
37.460105,-122.132153,No,2006,30,680449.21875,195724.749305555
37.460099,-122.132309,No,2012,30,326668.75075613,78020.3916043102
37.460094,-122.132466,No,2015,34,490010.863888494,76402.3429964939
37.460087,-122.132628,No,2012,30,326668.75075613,50952.1888202653
37.459912,-122.132619,No,2013,15,347498.840987821,108863.97163425
37.459916,-122.132456,No,2017,30,576220.269663838,90590.6700595626
37.459921,-122.1323,No,2016,30,546157.976642348,75302.6247567779
37.459926,-122.132143,No,2012,30,326668.75075613,64884.612359208
37.459932,-122.131987,No,2013,15,347498.840987821,95687.5134896139
37.459937,-122.13183,No,2012,20,326668.75075613,70242.7828688903
37.459942,-122.131673,No,2013,30,347498.840987821,63068.5678902115
37.459947,-122.131517,No,2006,30,680449.21875,197457.290625
37.459953,-122.13136,No,2007,30,947484.108381321,209408.363573226
37.459958,-122.131203,No,2007,30,583192.804641606,129491.080758933
37.459963,-122.131047,No,2015,15,490010.863888494,114168.50736445
37.459968,-122.13089,No,2013,30,347498.840987821,50559.4819966775
37.459976,-122.130731,No,2012,30,326668.75075613,77025.4713973361
37.459671,-122.130266,Yes,2018,30,583903.103570306,67885.2112047852
37.459665,-122.130428,No,2019,30,617389.803525817,93715.0026402563
37.45966,-122.130582,Yes,2012,31,326668.75075613,77056.1569553211
37.459655,-122.130737,No,2018,30,583903.103570306,49567.4592106153
37.459649,-122.130892,No,2016,30,546157.976642348,106400.041415458
37.459644,-122.131047,No,2018,25,583903.103570306,98057.4353363307
37.459639,-122.131202,Yes,2004,30,378707.039846006,143813.490312334
37.459634,-122.131357,No,2017,30,576220.269663838,50414.4372144255
37.459629,-122.131511,Yes,2011,15,325353.412591001,122757.400361875
37.459657,-122.131708,Yes,2015,30,490010.863888494,67495.2719003278
37.459526,-122.131704,No,2012,15,326668.75075613,63572.2146484664
37.459389,-122.131695,No,2004,30,378707.039846006,50561.9404976177
37.459418,-122.131507,No,2012,15,326668.75075613,120624.928438896
37.459432,-122.131368,No,2006,31,1149203.125,239876.998958333
37.459427,-122.131226,No,2016,30,546157.976642348,120522.811709658
37.459442,-122.13109,Yes,2013,30,347498.840987821,30271.6563571818
37.459437,-122.130951,No,2012,30,326668.75075613,71650.7778948927
37.459451,-122.130815,No,2009,30,337469.978954679,109105.662473139
37.459446,-122.130675,No,2019,30,617389.803525817,101202.112635288
37.45946,-122.130539,No,2010,30,334867.840035275,94897.1595369996
37.459455,-122.1304,No,2012,15,326668.75075613,133665.110368737
37.459469,-122.130252,No,2016,31,546157.976642348,66393.6168111763
37.459126,-122.130368,No,2018,30,583903.103570306,107755.862202168
37.459128,-122.130527,Yes,2012,30,326668.75075613,74636.7187295835
37.459113,-122.130662,Yes,2007,30,583192.804641606,129491.080758933
37.459119,-122.130802,Yes,2011,15,325353.412591001,108814.923601509
37.459104,-122.130938,Yes,2006,30,680449.21875,133771.276041666
37.459109,-122.131077,No,2012,30,326668.75075613,75233.9068965216
37.459095,-122.131213,No,2014,25,408910.08617937,56986.6154281562
37.4591,-122.131355,No,2012,15,326668.75075613,102693.940651759
37.459085,-122.131493,Yes,2001,30,302664.643556939,90445.2264822134
37.459119,-122.131679,Yes,2012,16,326668.75075613,75303.5395088721
37.458989,-122.131675,Yes,2015,30,490010.863888494,127832.647236274
37.458851,-122.131666,No,2018,30,583903.103570306,107755.862202168
37.45888,-122.13148,No,2010,10,334867.840035275,115069.298849836
37.458894,-122.131342,Yes,2009,25,337469.978954679,140801.790180714
37.458889,-122.1312,No,2017,30,576220.269663838,85502.7970789817
37.458904,-122.131064,No,2017,30,576220.269663838,94073.4172242167
37.458899,-122.130924,No,2013,15,347498.840987821,120158.410951377
37.458913,-122.130788,No,2013,30,347498.840987821,50559.4819966775
37.458908,-122.130649,Yes,2012,30,326668.75075613,29379.0613430664
37.458922,-122.130513,No,2019,30,1483855.32177878,226692.817094779
37.458925,-122.130358,Yes,2004,30,378707.039846006,165924.298041291
37.458598,-122.130231,No,2019,30,617389.803525817,89833.6610771463
37.458584,-122.130376,No,2004,30,378707.039846006,157898.479354155
37.458589,-122.130515,Yes,2004,30,415845.558307558,157642.688152173
37.458575,-122.130651,Yes,2006,30,994631.944444444,201699.261458333
37.45858,-122.13079,No,2015,30,490010.863888494,86915.6822084492
37.458566,-122.130926,No,2018,30,1618652.60625948,258613.206003815
37.458571,-122.131065,No,2012,30,326668.75075613,81204.6083521346
37.458556,-122.131201,Yes,2014,30,408910.08617937,120811.121080021
37.458562,-122.13134,No,2011,16,325353.412591001,125578.661859437
37.458547,-122.131476,No,2016,31,546157.976642348,47424.0120079831
37.458581,-122.131656,No,2012,30,326668.75075613,74238.9866895476
37.458451,-122.131652,No,2007,30,1019362.21315507,233690.094240433
37.458313,-122.131642,No,2009,30,337469.978954679,109053.877606193
37.458342,-122.131463,No,2013,30,347498.840987821,40356.3925960585
37.458356,-122.131327,No,2007,40,583192.804641606,161498.339554938
37.458351,-122.131188,No,2003,30,415845.558307558,83205.4619565217
37.458365,-122.131052,No,2005,30,662367.997641436,105905.842652329
37.45836,-122.130913,No,2009,30,337469.978954679,107588.744785281
37.458372,-122.130776,No,2018,30,583903.103570306,49567.4592106153
37.458358,-122.130636,No,2008,25,377565.570382205,80129.4824503142
37.458362,-122.1305,No,2018,30,583903.103570306,154090.332607215
37.458341,-122.13036,No,2003,15,415845.558307558,147858.314891304
37.45835,-122.130216,Yes,2010,30,334867.840035275,91124.4363833143
37.458005,-122.130919,No,2004,15,378707.039846006,139274.850397035
37.458005,-122.131068,No,2006,30,680449.21875,141984.629542202
37.45799,-122.131206,No,2006,30,680449.21875,86999.3809027777
37.457996,-122.131346,No,2016,16,546157.976642348,110700.435695625
37.457981,-122.131481,No,2007,30,1079805.16489664,215570.277464286
37.457986,-122.131618,No,2010,30,334867.840035275,70120.9559012363
37.457973,-122.131752,No,2013,15,347498.840987821,122354.487308816
37.457978,-122.131889,No,2016,15,546157.976642348,94377.2273725349
37.457963,-122.132022,No,2004,15,918056.114346215,230027.566225516
37.457969,-122.132162,No,2010,36,334867.840035275,46981.3386928128
37.457954,-122.1323,No,2004,30,378707.039846006,139279.153785071
37.457985,-122.132512,No,2015,30,490010.863888494,155444.453309256
37.457867,-122.132498,No,2017,30,576220.269663838,82679.4559399477
37.457736,-122.132491,No,2012,30,326668.75075613,70655.8576879186
37.457748,-122.132287,No,2016,15,546157.976642348,139048.716079114
37.457763,-122.132148,No,2015,30,490010.863888494,107378.737727673
37.457758,-122.132008,No,2011,9,325353.412591001,96437.2712157518
37.457772,-122.131876,No,2001,16,302664.649484774,106193.923320158
37.457767,-122.131739,No,2017,30,576220.269663838,90590.6700595626
37.457781,-122.131604,No,2012,30,326668.75075613,75631.6389365575
37.457775,-122.131466,No,2010,30,334867.840035275,52944.8757199985
37.457791,-122.131332,No,2015,30,490010.863888494,78831.752068417
37.457785,-122.131191,No,2013,10,347498.840987821,50559.4819966775
37.457799,-122.131053,No,2018,30,1375854.71532056,219821.656743937
37.457799,-122.130908,No,2018,30,583903.103570306,117453.749517138
37.457771,-122.130689,No,2004,30,378707.039846006,154009.651032292
37.457889,-122.130701,No,2016,30,546157.976642348,38691.1294253917
37.458022,-122.13071,No,2019,30,617389.803525817,125489.644562832
37.457968,-122.130275,No,2018,30,583903.103570306,86204.0423006925
37.457841,-122.130255,No,2006,30,1014793.40277777,205788.005208333
37.457727,-122.130259,No,2016,30,546157.976642348,116865.952409721
37.457558,-122.130244,No,2005,30,1154362.72401433,203638.186738351
37.457461,-122.130395,No,2013,30,347498.840987821,53495.6291075177
37.457477,-122.130596,No,2012,16,326668.75075613,88008.5407284162
37.457462,-122.130736,No,2012,30,326668.75075613,96729.1402649895
37.457468,-122.130878,No,2014,10,408910.08617937,177541.344239997
37.457453,-122.131021,No,2011,30,325353.412591001,98881.4811126572
37.457458,-122.131167,No,2019,15,617389.803525817,169341.808908029
37.457444,-122.13131,No,2015,30,490010.863888494,108606.589653906
37.457412,-122.131458,No,2018,30,583903.103570306,98057.4353363307
37.457372,-122.131593,No,2012,30,326668.75075613,80607.4201851964
37.457384,-122.131738,No,2017,30,576220.269663838,50414.4372144255
37.457365,-122.131879,No,2018,30,1281433.31328875,204735.814453599
37.457377,-122.132023,No,2012,30,326668.75075613,76228.8271034957
37.457358,-122.132164,No,2019,30,1324870.82301677,202404.225270577
37.45737,-122.132309,No,2007,30,1058568.45212258,211330.776157266
37.457354,-122.132452,No,2016,30,546157.976642348,121103.122200602
37.457369,-122.132612,No,2010,30,334867.840035275,46746.475492534
37.45747,-122.132775,No,2017,30,576220.269663838,98812.5180319843
37.457467,-122.132929,No,2016,30,546157.976642348,169379.535805205
37.457463,-122.133083,No,2001,30,302664.646520857,170649.898418972
37.457458,-122.133238,No,2013,30,347498.840987821,38010.2665298746
37.457452,-122.133391,No,2003,10,415845.558307558,76352.8846908967
37.457447,-122.133547,No,2012,10,326668.75075613,48208.1918081483
37.457442,-122.133699,No,2011,20,325353.412591001,57399.7818519687
37.457436,-122.133853,No,2015,30,490010.863888494,81688.7371369986
37.457432,-122.134014,No,2000,30,344220.020325203,32528.9886178861
37.457426,-122.134171,No,2012,15,326668.75075613,89652.5785081491
37.45742,-122.134345,No,2014,15,408910.08617937,53439.4741822114
37.458463,-122.132962,No,2014,15,408910.08617937,101865.56383482
37.458459,-122.133128,No,2009,30,337469.978954679,102564.349645981
37.458454,-122.133281,No,2003,30,415845.558307558,137646.869347826
37.458449,-122.133435,No,2017,30,576220.269663838,50414.4372144255
37.458443,-122.133591,No,2018,30,583903.103570306,118950.463627059
37.458438,-122.133748,No,2018,25,583903.103570306,55663.3049257886
37.458433,-122.133908,No,2017,30,576220.269663838,103853.409024151
37.458428,-122.134065,No,2017,30,576220.269663838,169392.73013218
37.458423,-122.134219,No,2007,40,583192.804641606,75350.4706716439
37.458414,-122.134382,No,2015,30,490010.863888494,53197.7707928123
37.458224,-122.134374,No,2013,30,347498.840987821,47114.4453697463
37.458231,-122.134206,No,2009,31,337469.978954679,105700.491710054
37.458236,-122.134054,No,2013,30,347498.840987821,73205.6470507432
37.458241,-122.133897,No,2005,30,662367.997641436,113953.082795698
37.458246,-122.133737,No,2013,30,347498.840987821,53495.6291075177
37.458251,-122.133579,No,2011,30,325353.412591001,87235.0438118779
37.458256,-122.133423,No,2018,30,583903.103570306,98057.4353363307
37.458261,-122.133269,No,2014,30,408910.08617937,112833.20094958
37.458266,-122.133116,No,2016,30,546157.976642348,110085.125933826
37.458274,-122.13295,No,2004,30,378707.039846006,67391.0566437268
37.457958,-122.132937,No,2006,30,680449.21875,119246.961458333
37.457955,-122.133101,No,2007,30,583192.804641606,129491.080758933
37.45795,-122.133262,No,2013,30,347498.840987821,75063.2391814798
37.457944,-122.133422,No,2017,30,576220.269663838,59489.1464588772
37.457939,-122.133584,No,2016,30,546157.976642348,78981.4997270913
37.457933,-122.133747,No,2002,31,289531.74559019,111633.916342412
37.457928,-122.133909,No,2012,30,326668.75075613,48662.5741090795
37.457923,-122.134071,No,2013,30,347498.840987821,76396.2389196289
37.457915,-122.134233,No,2016,16,546157.976642348,95741.0699271271
37.457741,-122.134227,No,2004,30,378707.039846006,160481.946638433
37.457744,-122.134062,No,2016,15,546157.976642348,137051.499622927
37.45775,-122.1339,No,2013,15,347498.840987821,106040.943392986
37.457755,-122.133738,No,2013,30,347498.840987821,52556.9460458367
37.457761,-122.133574,No,2013,30,347498.840987821,47077.2237365694
37.457766,-122.133412,No,2018,30,1348877.1718829,215511.724404337
37.457771,-122.133253,No,2009,30,337469.978954679,72606.172594937
37.457777,-122.133092,No,2016,31,546157.976642348,138477.437658068
37.457784,-122.132928,No,2015,30,490010.863888494,102674.258513102
37.468371,-122.138258,No,2018,30,583903.103570306,96979.9522514306
37.468235,-122.138252,No,2017,25,576220.269663838,90590.6700595626
37.468105,-122.138248,No,2004,30,378707.039846006,104253.878560084
37.467941,-122.138266,No,2013,15,347498.840987821,100393.723734423
37.467795,-122.138182,No,2012,30,326668.75075613,38412.4175283326
37.46781,-122.137966,No,2007,40,583192.804641606,75350.4706716439
37.467813,-122.137796,No,2010,25,334867.840035275,52920.0224712917
37.467816,-122.137624,No,2016,30,546157.976642348,92418.3972134146
37.467819,-122.137452,No,2016,30,546157.976642348,108528.222885165
37.467823,-122.13728,No,2012,15,326668.75075613,122319.715410681
37.467826,-122.137107,No,2007,30,583192.804641606,136249.521659866
37.467829,-122.136935,No,2004,30,378707.039846006,81821.7511911064
37.467833,-122.136762,No,2013,30,347498.840987821,76020.5330597492
37.467831,-122.136539,No,2011,15,325353.412591001,112556.528303228
37.467982,-122.136467,No,2016,30,546157.976642348,144317.799855837
37.468137,-122.136493,No,2017,25,576220.269663838,90590.6700595626
37.468269,-122.136497,No,2014,25,408910.08617937,53536.7658911192
37.468405,-122.136498,No,2015,30,490010.863888494,184078.326069438
37.468347,-122.137883,No,2013,30,347498.840987821,88409.5210274857
37.468352,-122.137718,No,2004,30,378707.039846006,50744.1172578083
37.468356,-122.13755,No,2004,30,378707.039846006,97900.6433562731
37.468359,-122.137383,No,2013,15,347498.840987821,50568.4966109625
37.468362,-122.137215,No,2010,25,334867.840035275,52920.0224712917
37.468365,-122.137047,No,2014,30,408910.08617937,119900.012841308
37.468367,-122.136875,No,2012,31,326668.75075613,87396.0097824856
37.468145,-122.137878,No,2017,25,576220.269663838,47111.327064295
37.468146,-122.137712,No,2012,16,326668.75075613,108461.645339163
37.46815,-122.137544,No,2018,30,583903.103570306,76727.370841912
37.468153,-122.137377,No,2015,10,490010.863888494,78831.752068417
37.468156,-122.137209,No,2006,30,680449.21875,103370.485069444
37.468159,-122.137042,No,2010,25,334867.840035275,52920.0224712917
37.468165,-122.136869,No,2015,30,490010.863888494,126945.484205774
37.465014,-122.128665,No,2003,30,415845.558307558,96456.4840217391
37.465017,-122.12843,No,2014,23,408910.08617937,193497.184500878
37.464792,-122.128372,No,2012,30,326668.75075613,74039.5305626453
37.464812,-122.128546,Yes,2019,30,617389.803525817,187830.646217392
37.46477,-122.128711,No,2016,30,546157.976642348,58617.0046290316
37.464567,-122.128728,No,2017,30,576220.269663838,194723.207367819
37.464385,-122.128698,Yes,2013,30,347498.840987821,99249.1585142322
37.4644,-122.128502,No,2005,40,662367.997641436,112282.066442652
37.464409,-122.128317,No,2006,25,680449.21875,141984.629542202
37.464413,-122.12812,No,2018,30,583903.103570306,104522.873396599
37.464416,-122.127935,No,2018,30,583903.103570306,146471.87434042
37.464413,-122.127762,Yes,2012,15,326668.75075613,132035.235154228
37.464405,-122.127558,No,2015,30,490010.863888494,43637.9031883788
37.464574,-122.127549,No,2003,30,415845.558307558,98945.2845652174
37.464752,-122.127553,No,2019,30,617389.803525817,89130.9495926182
37.464837,-122.127749,No,2013,30,347498.840987821,50568.4966109625
37.46474,-122.127987,No,2018,20,583903.103570306,98057.4353363307
37.464881,-122.127987,No,2018,30,583903.103570306,98057.4353363307
37.465034,-122.128014,No,2012,16,326668.75075613,118068.585415995
37.465039,-122.127778,No,2010,31,334867.840035275,84918.5801812378
37.462576,-122.136207,No,2014,30,408910.08617937,98776.2659249121
37.462681,-122.136215,No,2018,30,583903.103570306,104596.25231475
37.462802,-122.136219,No,2010,30,334867.840035275,93471.8257236673
37.462899,-122.136222,No,2017,20,576220.269663838,103978.325840404
37.463283,-122.136244,No,2004,30,378707.039846006,155852.935574377
37.463286,-122.13613,No,2004,25,378707.039846006,68583.0951296982
37.46307,-122.136227,No,2016,15,546157.976642348,110106.577099834
37.470041,-122.132046,No,2012,30,190136.15797546,23568.5716257668
37.470044,-122.131932,No,2015,31,490010.863888494,147567.451659585
37.470046,-122.131825,No,2010,16,334867.840035275,104336.423395824
37.470047,-122.131718,No,2007,30,1173573.41976058,222147.7774884
37.470051,-122.131599,No,2014,30,408910.08617937,47488.6554220735
37.470057,-122.13135,No,2013,15,347498.840987821,107828.744961516
37.470058,-122.131231,No,2016,30,546157.976642348,131760.964680196
37.47006,-122.131121,No,2013,30,347498.840987821,36790.0948672931
37.470062,-122.131011,No,2007,30,1097774.69109008,248638.12628411
37.470064,-122.130896,No,2014,20,408910.08617937,66656.2666852527
37.46986,-122.130956,No,2019,30,617389.803525817,173069.465455669
37.469768,-122.130953,No,2017,30,576220.269663838,90590.6700595626
37.469677,-122.13095,No,2017,30,576220.269663838,173966.01215731
37.469587,-122.130947,No,2018,25,583903.103570306,59216.7869473969
37.469496,-122.130941,No,2016,30,546157.976642348,84055.8294966397
37.469545,-122.131228,No,2016,30,546157.976642348,121006.027449199
37.469544,-122.131344,No,2012,15,326668.75075613,129101.223725358
37.469542,-122.131458,No,2019,30,617389.803525817,84819.2899861924
37.46954,-122.131572,No,2011,30,325353.412591001,60588.4578485722
37.469537,-122.131687,No,2017,30,576220.269663838,137933.590690274
37.469565,-122.131962,No,2016,30,546157.976642348,165597.356535434
37.469655,-122.131966,No,2007,30,583192.804641606,70884.8800532453
37.469746,-122.13197,No,2013,30,347498.840987821,93853.1848796129
37.469838,-122.131974,No,2013,30,347498.840987821,66767.4676871697
37.469473,-122.131958,No,2019,30,617389.803525817,140063.223616016
37.47177,-122.131466,No,2015,31,490010.863888494,142801.236873304
37.471856,-122.131517,No,2019,30,1341762.92601024,330142.970542562
37.471941,-122.131568,No,2016,16,546157.976642348,109503.686434145
37.472027,-122.131618,No,2016,30,490010.863888494,147098.71861512
37.471842,-122.131838,No,2016,15,546157.976642348,131184.041215464
37.47158,-122.131684,No,2019,30,1452058.42202638,208652.316071924
37.471596,-122.131942,No,2016,30,546157.976642348,80159.6203444066
37.471853,-122.132094,No,2016,30,546157.976642348,114728.738870116
37.472083,-122.132548,No,2016,30,546157.976642348,116354.511451749
37.471998,-122.132497,No,2015,31,490010.863888494,90354.5822029643
37.47174,-122.132346,No,2016,30,546157.976642348,168538.424295958
37.471393,-122.132167,No,2016,30,546157.976642348,125552.545634085
37.471105,-122.132176,No,2016,30,546157.976642348,146871.617619486
37.471183,-122.132249,No,2016,30,546157.976642348,145323.746640722
37.470859,-122.132694,No,2016,30,546157.976642348,150895.404759027
37.470952,-122.132728,No,2016,30,546157.976642348,152279.56947089
37.471042,-122.132766,No,2016,30,546157.976642348,150895.404759027
37.471326,-122.133075,No,2016,30,546157.976642348,149702.042523759
37.470893,-122.133036,No,2016,30,546157.976642348,140115.629335811
37.470894,-122.133281,No,2016,30,546157.976642348,168189.560596149
37.471321,-122.133302,No,2017,30,576220.269663838,185583.276068864
37.456608,-122.136348,No,2012,31,326668.75075613,36577.185118078
37.456608,-122.136348,No,2004,30,378707.039846006,63583.9926945473
37.456608,-122.136348,No,2012,30,214668.123696216,32923.2282369146
37.456608,-122.136348,No,2015,30,490010.863888494,51336.5576308872
37.456608,-122.136348,No,1994,30,189044.919388731,27515.7053306342
37.456608,-122.136348,No,2012,30,214668.123696216,44448.7841597796
37.456608,-122.136348,No,2019,30,617389.803525817,75549.4338117086
37.456608,-122.136348,No,2015,30,490010.863888494,54977.813110452
37.456608,-122.136348,No,2012,30,326668.75075613,46174.68348476
37.456608,-122.136348,No,2013,30,347498.840987821,50258.5101971608
37.456608,-122.136348,No,2018,30,583903.103570306,133153.600696117
37.456608,-122.136348,No,2016,30,546157.976642348,118452.20968555
37.456608,-122.136348,No,2017,30,576220.269663838,90590.6700595626
37.456608,-122.136348,No,2012,30,190136.15797546,39673.0003067484
37.456608,-122.136348,No,1989,30,238595.191236301,38320.4025806451
37.456608,-122.136348,No,1993,30,234403.114186851,41327.8474653979
37.456608,-122.136348,No,2012,30,326668.75075613,40303.1199857139
37.456608,-122.136348,No,2012,30,222849.537625688,37758.4281022451
37.456042,-122.13533,No,2015,30,490010.863888494,82451.2857727504
37.456042,-122.13533,No,2018,31,583903.103570306,67467.5988323702
37.456042,-122.13533,No,2003,30,415845.558307558,69752.6850543478
37.456042,-122.13533,No,2013,25,347498.840987821,31869.8602317165
37.456042,-122.13533,No,2019,30,617389.803525817,125489.644562832
